"","alpha","lambda","deviance","nvars"
"1762",0.713857142857143,2.8775510244898,-4.95079021007427e-15,0
"1763",0.713857142857143,2.9387755122449,-4.95079021007427e-15,0
"1764",0.713857142857143,3,-4.95079021007427e-15,0
"1765",0.734224489795918,1e-07,0.975098712107866,1161
"1766",0.734224489795918,0.061224587755102,0.556471358615664,28
"1767",0.734224489795918,0.122449075510204,0.402544150986535,8
"1768",0.734224489795918,0.183673563265306,0.298046775039295,5
"1769",0.734224489795918,0.244898051020408,0.204148245423268,2
"1770",0.734224489795918,0.30612253877551,0.113931237124194,2
"1771",0.734224489795918,0.367347026530612,0.0327127990921233,1
"1772",0.734224489795918,0.428571514285714,-4.95079021007427e-15,0
"1773",0.734224489795918,0.489796002040816,-4.95079021007427e-15,0
"1774",0.734224489795918,0.551020489795918,-4.95079021007427e-15,0
"1775",0.734224489795918,0.61224497755102,-4.95079021007427e-15,0
"1776",0.734224489795918,0.673469465306122,-4.95079021007427e-15,0
"1777",0.734224489795918,0.734693953061225,-4.95079021007427e-15,0
"1778",0.734224489795918,0.795918440816327,-4.95079021007427e-15,0
"1779",0.734224489795918,0.857142928571429,-4.95079021007427e-15,0
"1780",0.734224489795918,0.918367416326531,-4.95079021007427e-15,0
"1781",0.734224489795918,0.979591904081633,-4.95079021007427e-15,0
"1782",0.734224489795918,1.04081639183673,-4.95079021007427e-15,0
"1783",0.734224489795918,1.10204087959184,-4.95079021007427e-15,0
"1784",0.734224489795918,1.16326536734694,-4.95079021007427e-15,0
"1785",0.734224489795918,1.22448985510204,-4.95079021007427e-15,0
"1786",0.734224489795918,1.28571434285714,-4.95079021007427e-15,0
"1787",0.734224489795918,1.34693883061224,-4.95079021007427e-15,0
"1788",0.734224489795918,1.40816331836735,-4.95079021007427e-15,0
"1789",0.734224489795918,1.46938780612245,-4.95079021007427e-15,0
"1790",0.734224489795918,1.53061229387755,-4.95079021007427e-15,0
"1791",0.734224489795918,1.59183678163265,-4.95079021007427e-15,0
"1792",0.734224489795918,1.65306126938776,-4.95079021007427e-15,0
"1793",0.734224489795918,1.71428575714286,-4.95079021007427e-15,0
"1794",0.734224489795918,1.77551024489796,-4.95079021007427e-15,0
"1795",0.734224489795918,1.83673473265306,-4.95079021007427e-15,0
"1796",0.734224489795918,1.89795922040816,-4.95079021007427e-15,0
"1797",0.734224489795918,1.95918370816327,-4.95079021007427e-15,0
"1798",0.734224489795918,2.02040819591837,-4.95079021007427e-15,0
"1799",0.734224489795918,2.08163268367347,-4.95079021007427e-15,0
"1800",0.734224489795918,2.14285717142857,-4.95079021007427e-15,0
"1801",0.734224489795918,2.26530614693878,-4.95079021007427e-15,0
"1802",0.734224489795918,2.32653063469388,-4.95079021007427e-15,0
"1803",0.734224489795918,2.38775512244898,-4.95079021007427e-15,0
"1804",0.734224489795918,2.44897961020408,-4.95079021007427e-15,0
"1805",0.734224489795918,2.51020409795918,-4.95079021007427e-15,0
"1806",0.734224489795918,2.57142858571429,-4.95079021007427e-15,0
"1807",0.734224489795918,2.63265307346939,-4.95079021007427e-15,0
"1808",0.734224489795918,2.69387756122449,-4.95079021007427e-15,0
"1809",0.734224489795918,2.75510204897959,-4.95079021007427e-15,0
"1810",0.734224489795918,2.81632653673469,-4.95079021007427e-15,0
"1811",0.734224489795918,2.8775510244898,-4.95079021007427e-15,0
"1812",0.734224489795918,2.9387755122449,-4.95079021007427e-15,0
"1813",0.734224489795918,3,-4.95079021007427e-15,0
"1814",0.754591836734694,1e-07,0.975098705681022,1157
"1815",0.754591836734694,0.061224587755102,0.551631845374459,27
"1816",0.754591836734694,0.122449075510204,0.397172281997191,8
"1817",0.754591836734694,0.183673563265306,0.29171642377464,3
"1818",0.754591836734694,0.244898051020408,0.197586268948679,2
"1819",0.754591836734694,0.30612253877551,0.102807426611254,2
"1820",0.754591836734694,0.367347026530612,0.0221259119568049,1
"1821",0.754591836734694,0.428571514285714,-4.95079021007427e-15,0
"1822",0.754591836734694,0.489796002040816,-4.95079021007427e-15,0
"1823",0.754591836734694,0.551020489795918,-4.95079021007427e-15,0
"1824",0.754591836734694,0.61224497755102,-4.95079021007427e-15,0
"1825",0.754591836734694,0.673469465306122,-4.95079021007427e-15,0
"1826",0.754591836734694,0.734693953061225,-4.95079021007427e-15,0
"1827",0.754591836734694,0.795918440816327,-4.95079021007427e-15,0
"1828",0.754591836734694,0.857142928571429,-4.95079021007427e-15,0
"1829",0.754591836734694,0.918367416326531,-4.95079021007427e-15,0
"1830",0.754591836734694,0.979591904081633,-4.95079021007427e-15,0
"1831",0.754591836734694,1.04081639183673,-4.95079021007427e-15,0
"1832",0.754591836734694,1.10204087959184,-4.95079021007427e-15,0
"1833",0.754591836734694,1.16326536734694,-4.95079021007427e-15,0
"1834",0.754591836734694,1.22448985510204,-4.95079021007427e-15,0
"1835",0.754591836734694,1.28571434285714,-4.95079021007427e-15,0
"1836",0.754591836734694,1.34693883061224,-4.95079021007427e-15,0
"1837",0.754591836734694,1.40816331836735,-4.95079021007427e-15,0
"1838",0.754591836734694,1.46938780612245,-4.95079021007427e-15,0
"1839",0.754591836734694,1.53061229387755,-4.95079021007427e-15,0
"1840",0.754591836734694,1.59183678163265,-4.95079021007427e-15,0
"1841",0.754591836734694,1.65306126938776,-4.95079021007427e-15,0
"1842",0.754591836734694,1.71428575714286,-4.95079021007427e-15,0
"1843",0.754591836734694,1.77551024489796,-4.95079021007427e-15,0
"1844",0.754591836734694,1.83673473265306,-4.95079021007427e-15,0
"1845",0.754591836734694,1.89795922040816,-4.95079021007427e-15,0
"1846",0.754591836734694,1.95918370816327,-4.95079021007427e-15,0
"1847",0.754591836734694,2.02040819591837,-4.95079021007427e-15,0
"1848",0.754591836734694,2.08163268367347,-4.95079021007427e-15,0
"1849",0.754591836734694,2.14285717142857,-4.95079021007427e-15,0
"1850",0.754591836734694,2.20408165918367,-4.95079021007427e-15,0
"1851",0.754591836734694,2.32653063469388,-4.95079021007427e-15,0
"1852",0.754591836734694,2.38775512244898,-4.95079021007427e-15,0
"1853",0.754591836734694,2.44897961020408,-4.95079021007427e-15,0
"1854",0.754591836734694,2.51020409795918,-4.95079021007427e-15,0
"1855",0.754591836734694,2.57142858571429,-4.95079021007427e-15,0
"1856",0.754591836734694,2.63265307346939,-4.95079021007427e-15,0
"1857",0.754591836734694,2.69387756122449,-4.95079021007427e-15,0
"1858",0.754591836734694,2.75510204897959,-4.95079021007427e-15,0
"1859",0.754591836734694,2.81632653673469,-4.95079021007427e-15,0
"1860",0.754591836734694,2.8775510244898,-4.95079021007427e-15,0
"1861",0.754591836734694,2.9387755122449,-4.95079021007427e-15,0
"1862",0.754591836734694,3,-4.95079021007427e-15,0
"1863",0.774959183673469,1e-07,0.975098597734102,1154
"1864",0.774959183673469,0.061224587755102,0.546655949218565,27
"1865",0.774959183673469,0.122449075510204,0.392432762792002,6
"1866",0.774959183673469,0.183673563265306,0.286566161906119,3
"1867",0.774959183673469,0.244898051020408,0.190751608606835,2
"1868",0.774959183673469,0.30612253877551,0.0910271614132381,2
"1869",0.774959183673469,0.367347026530612,0.0107288367190485,1
"1870",0.774959183673469,0.428571514285714,-4.95079021007427e-15,0
"1871",0.774959183673469,0.489796002040816,-4.95079021007427e-15,0
"1872",0.774959183673469,0.551020489795918,-4.95079021007427e-15,0
"1873",0.774959183673469,0.61224497755102,-4.95079021007427e-15,0
"1874",0.774959183673469,0.673469465306122,-4.95079021007427e-15,0
"1875",0.774959183673469,0.734693953061225,-4.95079021007427e-15,0
"1876",0.774959183673469,0.795918440816327,-4.95079021007427e-15,0
"1877",0.774959183673469,0.857142928571429,-4.95079021007427e-15,0
"1878",0.774959183673469,0.918367416326531,-4.95079021007427e-15,0
"1879",0.774959183673469,0.979591904081633,-4.95079021007427e-15,0
"1880",0.774959183673469,1.04081639183673,-4.95079021007427e-15,0
"1881",0.774959183673469,1.10204087959184,-4.95079021007427e-15,0
"1882",0.774959183673469,1.16326536734694,-4.95079021007427e-15,0
"1883",0.774959183673469,1.22448985510204,-4.95079021007427e-15,0
"1884",0.774959183673469,1.28571434285714,-4.95079021007427e-15,0
"1885",0.774959183673469,1.34693883061224,-4.95079021007427e-15,0
"1886",0.774959183673469,1.40816331836735,-4.95079021007427e-15,0
"1887",0.774959183673469,1.46938780612245,-4.95079021007427e-15,0
"1888",0.774959183673469,1.53061229387755,-4.95079021007427e-15,0
"1889",0.774959183673469,1.59183678163265,-4.95079021007427e-15,0
"1890",0.774959183673469,1.65306126938776,-4.95079021007427e-15,0
"1891",0.774959183673469,1.71428575714286,-4.95079021007427e-15,0
"1892",0.774959183673469,1.77551024489796,-4.95079021007427e-15,0
"1893",0.774959183673469,1.83673473265306,-4.95079021007427e-15,0
"1894",0.774959183673469,1.89795922040816,-4.95079021007427e-15,0
"1895",0.774959183673469,1.95918370816327,-4.95079021007427e-15,0
"1896",0.774959183673469,2.02040819591837,-4.95079021007427e-15,0
"1897",0.774959183673469,2.08163268367347,-4.95079021007427e-15,0
"1898",0.774959183673469,2.14285717142857,-4.95079021007427e-15,0
"1899",0.774959183673469,2.20408165918367,-4.95079021007427e-15,0
"1900",0.774959183673469,2.26530614693878,-4.95079021007427e-15,0
"1901",0.774959183673469,2.38775512244898,-4.95079021007427e-15,0
"1902",0.774959183673469,2.44897961020408,-4.95079021007427e-15,0
"1903",0.774959183673469,2.51020409795918,-4.95079021007427e-15,0
"1904",0.774959183673469,2.57142858571429,-4.95079021007427e-15,0
"1905",0.774959183673469,2.63265307346939,-4.95079021007427e-15,0
"1906",0.774959183673469,2.69387756122449,-4.95079021007427e-15,0
"1907",0.774959183673469,2.75510204897959,-4.95079021007427e-15,0
"1908",0.774959183673469,2.81632653673469,-4.95079021007427e-15,0
"1909",0.774959183673469,2.8775510244898,-4.95079021007427e-15,0
"1910",0.774959183673469,2.9387755122449,-4.95079021007427e-15,0
"1911",0.774959183673469,3,-4.95079021007427e-15,0
"1912",0.795326530612245,1e-07,0.97509859230318,1153
"1913",0.795326530612245,0.061224587755102,0.541840898228662,22
"1914",0.795326530612245,0.122449075510204,0.388909069359041,5
"1915",0.795326530612245,0.183673563265306,0.281264042552202,3
"1916",0.795326530612245,0.244898051020408,0.183625947926498,2
"1917",0.795326530612245,0.30612253877551,0.0785192126784884,2
"1918",0.795326530612245,0.367347026530612,-4.95079021007427e-15,0
"1919",0.795326530612245,0.428571514285714,-4.95079021007427e-15,0
"1920",0.795326530612245,0.489796002040816,-4.95079021007427e-15,0
"1921",0.795326530612245,0.551020489795918,-4.95079021007427e-15,0
"1922",0.795326530612245,0.61224497755102,-4.95079021007427e-15,0
"1923",0.795326530612245,0.673469465306122,-4.95079021007427e-15,0
"1924",0.795326530612245,0.734693953061225,-4.95079021007427e-15,0
"1925",0.795326530612245,0.795918440816327,-4.95079021007427e-15,0
"1926",0.795326530612245,0.857142928571429,-4.95079021007427e-15,0
"1927",0.795326530612245,0.918367416326531,-4.95079021007427e-15,0
"1928",0.795326530612245,0.979591904081633,-4.95079021007427e-15,0
"1929",0.795326530612245,1.04081639183673,-4.95079021007427e-15,0
"1930",0.795326530612245,1.10204087959184,-4.95079021007427e-15,0
"1931",0.795326530612245,1.16326536734694,-4.95079021007427e-15,0
"1932",0.795326530612245,1.22448985510204,-4.95079021007427e-15,0
"1933",0.795326530612245,1.28571434285714,-4.95079021007427e-15,0
"1934",0.795326530612245,1.34693883061224,-4.95079021007427e-15,0
"1935",0.795326530612245,1.40816331836735,-4.95079021007427e-15,0
"1936",0.795326530612245,1.46938780612245,-4.95079021007427e-15,0
"1937",0.795326530612245,1.53061229387755,-4.95079021007427e-15,0
"1938",0.795326530612245,1.59183678163265,-4.95079021007427e-15,0
"1939",0.795326530612245,1.65306126938776,-4.95079021007427e-15,0
"1940",0.795326530612245,1.71428575714286,-4.95079021007427e-15,0
"1941",0.795326530612245,1.77551024489796,-4.95079021007427e-15,0
"1942",0.795326530612245,1.83673473265306,-4.95079021007427e-15,0
"1943",0.795326530612245,1.89795922040816,-4.95079021007427e-15,0
"1944",0.795326530612245,1.95918370816327,-4.95079021007427e-15,0
"1945",0.795326530612245,2.02040819591837,-4.95079021007427e-15,0
"1946",0.795326530612245,2.08163268367347,-4.95079021007427e-15,0
"1947",0.795326530612245,2.14285717142857,-4.95079021007427e-15,0
"1948",0.795326530612245,2.20408165918367,-4.95079021007427e-15,0
"1949",0.795326530612245,2.26530614693878,-4.95079021007427e-15,0
"1950",0.795326530612245,2.32653063469388,-4.95079021007427e-15,0
"1951",0.795326530612245,2.44897961020408,-4.95079021007427e-15,0
"1952",0.795326530612245,2.51020409795918,-4.95079021007427e-15,0
"1953",0.795326530612245,2.57142858571429,-4.95079021007427e-15,0
"1954",0.795326530612245,2.63265307346939,-4.95079021007427e-15,0
"1955",0.795326530612245,2.69387756122449,-4.95079021007427e-15,0
"1956",0.795326530612245,2.75510204897959,-4.95079021007427e-15,0
"1957",0.795326530612245,2.81632653673469,-4.95079021007427e-15,0
"1958",0.795326530612245,2.8775510244898,-4.95079021007427e-15,0
"1959",0.795326530612245,2.9387755122449,-4.95079021007427e-15,0
"1960",0.795326530612245,3,-4.95079021007427e-15,0
"1961",0.81569387755102,1e-07,0.975098586862032,1154
"1962",0.81569387755102,0.061224587755102,0.537784538782557,19
"1963",0.81569387755102,0.122449075510204,0.385353839064701,5
"1964",0.81569387755102,0.183673563265306,0.275800301649344,3
"1965",0.81569387755102,0.244898051020408,0.1761888899616,2
"1966",0.81569387755102,0.30612253877551,0.0697193135205862,1
"1967",0.81569387755102,0.367347026530612,-4.95079021007427e-15,0
"1968",0.81569387755102,0.428571514285714,-4.95079021007427e-15,0
"1969",0.81569387755102,0.489796002040816,-4.95079021007427e-15,0
"1970",0.81569387755102,0.551020489795918,-4.95079021007427e-15,0
"1971",0.81569387755102,0.61224497755102,-4.95079021007427e-15,0
"1972",0.81569387755102,0.673469465306122,-4.95079021007427e-15,0
"1973",0.81569387755102,0.734693953061225,-4.95079021007427e-15,0
"1974",0.81569387755102,0.795918440816327,-4.95079021007427e-15,0
"1975",0.81569387755102,0.857142928571429,-4.95079021007427e-15,0
"1976",0.81569387755102,0.918367416326531,-4.95079021007427e-15,0
"1977",0.81569387755102,0.979591904081633,-4.95079021007427e-15,0
"1978",0.81569387755102,1.04081639183673,-4.95079021007427e-15,0
"1979",0.81569387755102,1.10204087959184,-4.95079021007427e-15,0
"1980",0.81569387755102,1.16326536734694,-4.95079021007427e-15,0
"1981",0.81569387755102,1.22448985510204,-4.95079021007427e-15,0
"1982",0.81569387755102,1.28571434285714,-4.95079021007427e-15,0
"1983",0.81569387755102,1.34693883061224,-4.95079021007427e-15,0
"1984",0.81569387755102,1.40816331836735,-4.95079021007427e-15,0
"1985",0.81569387755102,1.46938780612245,-4.95079021007427e-15,0
"1986",0.81569387755102,1.53061229387755,-4.95079021007427e-15,0
"1987",0.81569387755102,1.59183678163265,-4.95079021007427e-15,0
"1988",0.81569387755102,1.65306126938776,-4.95079021007427e-15,0
"1989",0.81569387755102,1.71428575714286,-4.95079021007427e-15,0
"1990",0.81569387755102,1.77551024489796,-4.95079021007427e-15,0
"1991",0.81569387755102,1.83673473265306,-4.95079021007427e-15,0
"1992",0.81569387755102,1.89795922040816,-4.95079021007427e-15,0
"1993",0.81569387755102,1.95918370816327,-4.95079021007427e-15,0
"1994",0.81569387755102,2.02040819591837,-4.95079021007427e-15,0
"1995",0.81569387755102,2.08163268367347,-4.95079021007427e-15,0
"1996",0.81569387755102,2.14285717142857,-4.95079021007427e-15,0
"1997",0.81569387755102,2.20408165918367,-4.95079021007427e-15,0
"1998",0.81569387755102,2.26530614693878,-4.95079021007427e-15,0
"1999",0.81569387755102,2.32653063469388,-4.95079021007427e-15,0
"2000",0.81569387755102,2.38775512244898,-4.95079021007427e-15,0
"2001",0.81569387755102,2.51020409795918,-4.95079021007427e-15,0
"2002",0.81569387755102,2.57142858571429,-4.95079021007427e-15,0
"2003",0.81569387755102,2.63265307346939,-4.95079021007427e-15,0
"2004",0.81569387755102,2.69387756122449,-4.95079021007427e-15,0
"2005",0.81569387755102,2.75510204897959,-4.95079021007427e-15,0
"2006",0.81569387755102,2.81632653673469,-4.95079021007427e-15,0
"2007",0.81569387755102,2.8775510244898,-4.95079021007427e-15,0
"2008",0.81569387755102,2.9387755122449,-4.95079021007427e-15,0
"2009",0.81569387755102,3,-4.95079021007427e-15,0
"2010",0.836061224489796,1e-07,0.975098320676492,1154
"2011",0.836061224489796,0.061224587755102,0.533925847130282,17
"2012",0.836061224489796,0.122449075510204,0.38173654875423,5
"2013",0.836061224489796,0.183673563265306,0.270166414779433,3
"2014",0.836061224489796,0.244898051020408,0.168417601868905,2
"2015",0.836061224489796,0.30612253877551,0.0612812237016478,1
"2016",0.836061224489796,0.367347026530612,-4.95079021007427e-15,0
"2017",0.836061224489796,0.428571514285714,-4.95079021007427e-15,0
"2018",0.836061224489796,0.489796002040816,-4.95079021007427e-15,0
"2019",0.836061224489796,0.551020489795918,-4.95079021007427e-15,0
"2020",0.836061224489796,0.61224497755102,-4.95079021007427e-15,0
"2021",0.836061224489796,0.673469465306122,-4.95079021007427e-15,0
"2022",0.836061224489796,0.734693953061225,-4.95079021007427e-15,0
"2023",0.836061224489796,0.795918440816327,-4.95079021007427e-15,0
"2024",0.836061224489796,0.857142928571429,-4.95079021007427e-15,0
"2025",0.836061224489796,0.918367416326531,-4.95079021007427e-15,0
"2026",0.836061224489796,0.979591904081633,-4.95079021007427e-15,0
"2027",0.836061224489796,1.04081639183673,-4.95079021007427e-15,0
"2028",0.836061224489796,1.10204087959184,-4.95079021007427e-15,0
"2029",0.836061224489796,1.16326536734694,-4.95079021007427e-15,0
"2030",0.836061224489796,1.22448985510204,-4.95079021007427e-15,0
"2031",0.836061224489796,1.28571434285714,-4.95079021007427e-15,0
"2032",0.836061224489796,1.34693883061224,-4.95079021007427e-15,0
"2033",0.836061224489796,1.40816331836735,-4.95079021007427e-15,0
"2034",0.836061224489796,1.46938780612245,-4.95079021007427e-15,0
"2035",0.836061224489796,1.53061229387755,-4.95079021007427e-15,0
"2036",0.836061224489796,1.59183678163265,-4.95079021007427e-15,0
"2037",0.836061224489796,1.65306126938776,-4.95079021007427e-15,0
"2038",0.836061224489796,1.71428575714286,-4.95079021007427e-15,0
"2039",0.836061224489796,1.77551024489796,-4.95079021007427e-15,0
"2040",0.836061224489796,1.83673473265306,-4.95079021007427e-15,0
"2041",0.836061224489796,1.89795922040816,-4.95079021007427e-15,0
"2042",0.836061224489796,1.95918370816327,-4.95079021007427e-15,0
"2043",0.836061224489796,2.02040819591837,-4.95079021007427e-15,0
"2044",0.836061224489796,2.08163268367347,-4.95079021007427e-15,0
"2045",0.836061224489796,2.14285717142857,-4.95079021007427e-15,0
"2046",0.836061224489796,2.20408165918367,-4.95079021007427e-15,0
"2047",0.836061224489796,2.26530614693878,-4.95079021007427e-15,0
"2048",0.836061224489796,2.32653063469388,-4.95079021007427e-15,0
"2049",0.836061224489796,2.38775512244898,-4.95079021007427e-15,0
"2050",0.836061224489796,2.44897961020408,-4.95079021007427e-15,0
"2051",0.836061224489796,2.57142858571429,-4.95079021007427e-15,0
"2052",0.836061224489796,2.63265307346939,-4.95079021007427e-15,0
"2053",0.836061224489796,2.69387756122449,-4.95079021007427e-15,0
"2054",0.836061224489796,2.75510204897959,-4.95079021007427e-15,0
"2055",0.836061224489796,2.81632653673469,-4.95079021007427e-15,0
"2056",0.836061224489796,2.8775510244898,-4.95079021007427e-15,0
"2057",0.836061224489796,2.9387755122449,-4.95079021007427e-15,0
"2058",0.836061224489796,3,-4.95079021007427e-15,0
"2059",0.856428571428571,1e-07,0.975098312550854,1152
"2060",0.856428571428571,0.061224587755102,0.53035829650736,12
"2061",0.856428571428571,0.122449075510204,0.378055058848498,5
"2062",0.856428571428571,0.183673563265306,0.264800878076967,2
"2063",0.856428571428571,0.244898051020408,0.160286378500443,2
"2064",0.856428571428571,0.30612253877551,0.0522513664522713,1
"2065",0.856428571428571,0.367347026530612,-4.95079021007427e-15,0
"2066",0.856428571428571,0.428571514285714,-4.95079021007427e-15,0
"2067",0.856428571428571,0.489796002040816,-4.95079021007427e-15,0
"2068",0.856428571428571,0.551020489795918,-4.95079021007427e-15,0
"2069",0.856428571428571,0.61224497755102,-4.95079021007427e-15,0
"2070",0.856428571428571,0.673469465306122,-4.95079021007427e-15,0
"2071",0.856428571428571,0.734693953061225,-4.95079021007427e-15,0
"2072",0.856428571428571,0.795918440816327,-4.95079021007427e-15,0
"2073",0.856428571428571,0.857142928571429,-4.95079021007427e-15,0
"2074",0.856428571428571,0.918367416326531,-4.95079021007427e-15,0
"2075",0.856428571428571,0.979591904081633,-4.95079021007427e-15,0
"2076",0.856428571428571,1.04081639183673,-4.95079021007427e-15,0
"2077",0.856428571428571,1.10204087959184,-4.95079021007427e-15,0
"2078",0.856428571428571,1.16326536734694,-4.95079021007427e-15,0
"2079",0.856428571428571,1.22448985510204,-4.95079021007427e-15,0
"2080",0.856428571428571,1.28571434285714,-4.95079021007427e-15,0
"2081",0.856428571428571,1.34693883061224,-4.95079021007427e-15,0
"2082",0.856428571428571,1.40816331836735,-4.95079021007427e-15,0
"2083",0.856428571428571,1.46938780612245,-4.95079021007427e-15,0
"2084",0.856428571428571,1.53061229387755,-4.95079021007427e-15,0
"2085",0.856428571428571,1.59183678163265,-4.95079021007427e-15,0
"2086",0.856428571428571,1.65306126938776,-4.95079021007427e-15,0
"2087",0.856428571428571,1.71428575714286,-4.95079021007427e-15,0
"2088",0.856428571428571,1.77551024489796,-4.95079021007427e-15,0
"2089",0.856428571428571,1.83673473265306,-4.95079021007427e-15,0
"2090",0.856428571428571,1.89795922040816,-4.95079021007427e-15,0
"2091",0.856428571428571,1.95918370816327,-4.95079021007427e-15,0
"2092",0.856428571428571,2.02040819591837,-4.95079021007427e-15,0
"2093",0.856428571428571,2.08163268367347,-4.95079021007427e-15,0
"2094",0.856428571428571,2.14285717142857,-4.95079021007427e-15,0
"2095",0.856428571428571,2.20408165918367,-4.95079021007427e-15,0
"2096",0.856428571428571,2.26530614693878,-4.95079021007427e-15,0
"2097",0.856428571428571,2.32653063469388,-4.95079021007427e-15,0
"2098",0.856428571428571,2.38775512244898,-4.95079021007427e-15,0
"2099",0.856428571428571,2.44897961020408,-4.95079021007427e-15,0
"2100",0.856428571428571,2.51020409795918,-4.95079021007427e-15,0
"2101",0.856428571428571,2.63265307346939,-4.95079021007427e-15,0
"2102",0.856428571428571,2.69387756122449,-4.95079021007427e-15,0
"2103",0.856428571428571,2.75510204897959,-4.95079021007427e-15,0
"2104",0.856428571428571,2.81632653673469,-4.95079021007427e-15,0
"2105",0.856428571428571,2.8775510244898,-4.95079021007427e-15,0
"2106",0.856428571428571,2.9387755122449,-4.95079021007427e-15,0
"2107",0.856428571428571,3,-4.95079021007427e-15,0
"2108",0.876795918367347,1e-07,0.975098308042981,1145
"2109",0.876795918367347,0.061224587755102,0.52683878588529,12
"2110",0.876795918367347,0.122449075510204,0.37430504703974,5
"2111",0.876795918367347,0.183673563265306,0.260566881333725,2
"2112",0.876795918367347,0.244898051020408,0.151766101307044,2
"2113",0.876795918367347,0.30612253877551,0.0425616394895184,1
"2114",0.876795918367347,0.367347026530612,-4.95079021007427e-15,0
"2115",0.876795918367347,0.428571514285714,-4.95079021007427e-15,0
"2116",0.876795918367347,0.489796002040816,-4.95079021007427e-15,0
"2117",0.876795918367347,0.551020489795918,-4.95079021007427e-15,0
"2118",0.876795918367347,0.61224497755102,-4.95079021007427e-15,0
"2119",0.876795918367347,0.673469465306122,-4.95079021007427e-15,0
"2120",0.876795918367347,0.734693953061225,-4.95079021007427e-15,0
"2121",0.876795918367347,0.795918440816327,-4.95079021007427e-15,0
"2122",0.876795918367347,0.857142928571429,-4.95079021007427e-15,0
"2123",0.876795918367347,0.918367416326531,-4.95079021007427e-15,0
"2124",0.876795918367347,0.979591904081633,-4.95079021007427e-15,0
"2125",0.876795918367347,1.04081639183673,-4.95079021007427e-15,0
"2126",0.876795918367347,1.10204087959184,-4.95079021007427e-15,0
"2127",0.876795918367347,1.16326536734694,-4.95079021007427e-15,0
"2128",0.876795918367347,1.22448985510204,-4.95079021007427e-15,0
"2129",0.876795918367347,1.28571434285714,-4.95079021007427e-15,0
"2130",0.876795918367347,1.34693883061224,-4.95079021007427e-15,0
"2131",0.876795918367347,1.40816331836735,-4.95079021007427e-15,0
"2132",0.876795918367347,1.46938780612245,-4.95079021007427e-15,0
"2133",0.876795918367347,1.53061229387755,-4.95079021007427e-15,0
"2134",0.876795918367347,1.59183678163265,-4.95079021007427e-15,0
"2135",0.876795918367347,1.65306126938776,-4.95079021007427e-15,0
"2136",0.876795918367347,1.71428575714286,-4.95079021007427e-15,0
"2137",0.876795918367347,1.77551024489796,-4.95079021007427e-15,0
"2138",0.876795918367347,1.83673473265306,-4.95079021007427e-15,0
"2139",0.876795918367347,1.89795922040816,-4.95079021007427e-15,0
"2140",0.876795918367347,1.95918370816327,-4.95079021007427e-15,0
"2141",0.876795918367347,2.02040819591837,-4.95079021007427e-15,0
"2142",0.876795918367347,2.08163268367347,-4.95079021007427e-15,0
"2143",0.876795918367347,2.14285717142857,-4.95079021007427e-15,0
"2144",0.876795918367347,2.20408165918367,-4.95079021007427e-15,0
"2145",0.876795918367347,2.26530614693878,-4.95079021007427e-15,0
"2146",0.876795918367347,2.32653063469388,-4.95079021007427e-15,0
"2147",0.876795918367347,2.38775512244898,-4.95079021007427e-15,0
"2148",0.876795918367347,2.44897961020408,-4.95079021007427e-15,0
"2149",0.876795918367347,2.51020409795918,-4.95079021007427e-15,0
"2150",0.876795918367347,2.57142858571429,-4.95079021007427e-15,0
"2151",0.876795918367347,2.69387756122449,-4.95079021007427e-15,0
"2152",0.876795918367347,2.75510204897959,-4.95079021007427e-15,0
"2153",0.876795918367347,2.81632653673469,-4.95079021007427e-15,0
"2154",0.876795918367347,2.8775510244898,-4.95079021007427e-15,0
"2155",0.876795918367347,2.9387755122449,-4.95079021007427e-15,0
"2156",0.876795918367347,3,-4.95079021007427e-15,0
"2157",0.897163265306122,1e-07,0.975098772374164,1137
"2158",0.897163265306122,0.061224587755102,0.523369535626407,11
"2159",0.897163265306122,0.122449075510204,0.370482894831349,5
"2160",0.897163265306122,0.183673563265306,0.2562145040341,2
"2161",0.897163265306122,0.244898051020408,0.142823559991682,2
"2162",0.897163265306122,0.30612253877551,0.0321318743423255,1
"2163",0.897163265306122,0.367347026530612,-4.95079021007427e-15,0
"2164",0.897163265306122,0.428571514285714,-4.95079021007427e-15,0
"2165",0.897163265306122,0.489796002040816,-4.95079021007427e-15,0
"2166",0.897163265306122,0.551020489795918,-4.95079021007427e-15,0
"2167",0.897163265306122,0.61224497755102,-4.95079021007427e-15,0
"2168",0.897163265306122,0.673469465306122,-4.95079021007427e-15,0
"2169",0.897163265306122,0.734693953061225,-4.95079021007427e-15,0
"2170",0.897163265306122,0.795918440816327,-4.95079021007427e-15,0
"2171",0.897163265306122,0.857142928571429,-4.95079021007427e-15,0
"2172",0.897163265306122,0.918367416326531,-4.95079021007427e-15,0
"2173",0.897163265306122,0.979591904081633,-4.95079021007427e-15,0
"2174",0.897163265306122,1.04081639183673,-4.95079021007427e-15,0
"2175",0.897163265306122,1.10204087959184,-4.95079021007427e-15,0
"2176",0.897163265306122,1.16326536734694,-4.95079021007427e-15,0
"2177",0.897163265306122,1.22448985510204,-4.95079021007427e-15,0
"2178",0.897163265306122,1.28571434285714,-4.95079021007427e-15,0
"2179",0.897163265306122,1.34693883061224,-4.95079021007427e-15,0
"2180",0.897163265306122,1.40816331836735,-4.95079021007427e-15,0
